Id,PostTypeId,CreationDate,Title,OwnerUserId,Tags,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
"73827","1","2020-05-09 04:03:41","ValueError: Shapes are incompatible when fitting using ImageDataGenerator","96717","<keras><image-preprocessing><reshape>","1","11077","1","0",""
"73829","1","2020-05-09 04:27:58","Having trouble understanding the x and y axis in SVM when training and testing data","96718","<python><svm>","0","22","1","0",""
"73832","1","2020-05-09 05:03:03","Supervised family classificcation with HMM","95101","<classification><supervised-learning><markov-hidden-model>","0","18","0","0",""
"73834","1","2020-05-09 06:31:40","Neural Networks to Output Metrics other than Prediction","96722","<machine-learning><neural-network><deep-learning><keras><metric>","-1","15","1","0",""
"73836","1","2020-05-09 07:20:52","Phython Stack Average Model - Keras: Cannot clone object '<keras.engine.sequential.Sequential object at 0x7fd1e0b97940>'","96723","<python><keras><colab>","0","48","0","0",""
"73839","1","2020-05-09 07:39:07","How to extract main headings from paragraph using NLP?","96724","<nlp><information-retrieval>","0","42","0","1",""
"73841","1","2020-05-09 07:49:24","Is vanilla RNN suitable for time series prediction?","56858","<time-series><rnn><recurrent-neural-net>","0","76","1","0",""
"73842","1","2020-05-09 08:18:24","Dataset + Feasible Applications for Multichannel Data","38093","<machine-learning><deep-learning><dataset>","0","9","0","0",""
"73845","1","2020-05-09 09:17:39","Problem with basic understanding of polynomial regression","9011","<scikit-learn><regression><linear-regression><regularization>","5","147","3","0","1"
"73847","1","2020-05-09 09:32:24","Refining segmentation masks using predictions of earlier frames","63932","<deep-learning><image-segmentation>","0","6","0","0",""
"73848","1","2020-05-09 09:40:21","Averaging biased gradient information?","96728","<gradient-descent><mini-batch-gradient-descent>","0","18","0","0",""
"73851","1","2020-05-09 11:12:12","Gender Prediction from Offline Handwriting Using Convolutional Neural Networks","95739","<deep-learning><keras><tensorflow><image-classification><convolutional-neural-network>","1","59","0","2",""
"73853","1","2020-05-09 11:50:22","Can we use both ridge-lasso and PCA in the same model for better results?","95337","<feature-selection><pca><hyperparameter-tuning><ridge-regression><lasso>","0","11","0","0","1"
"73854","1","2020-05-09 11:50:32","Predicting a timeseries that includes categorical and numeric data","96736","<predictive-modeling>","1","26","1","0","1"
"73860","1","2020-05-09 12:21:56","ValueError: bad input shape (111, 3)","86602","<machine-learning><python><naive-bayes-classifier>","0","605","1","0",""
"73861","1","2020-05-09 12:24:54","Machine learning on classifying speech","96740","<machine-learning><neural-network><cnn><k-nn><audio-recognition>","2","81","3","0","1"
"73864","1","2020-05-09 13:30:51","Implementing single variable Linear Regression in python","64147","<machine-learning><python><pandas><linear-regression><numpy>","0","46","1","0",""
"73865","1","2020-05-09 13:35:23","Surpassing MongoCompass limit() limitations","96454","<bigdata><json><twitter><mongodb>","0","3","0","0",""
"73866","1","2020-05-09 14:26:20","Getting some data from a csv file into a list of tuples using Python","96749","<python><csv>","1","470","2","0",""
"85456","1","2020-11-15 18:05:07","Metric to use to choose between different models - Hyperparameters tuning","107503","<machine-learning><pytorch><hyperparameter-tuning><metric>","1","38","1","0",""
"85461","1","2020-11-15 19:18:27","my model is predicted new images wrong?","107466","<python><deep-learning><keras><cnn><image-preprocessing>","0","39","1","6",""
"85464","1","2020-11-15 19:43:39","What is the reason behind Keras choice of default (recurrent) activation functions in LSTM networks","107501","<keras><lstm><activation-function><stacked-lstm>","1","147","0","0","1"
"85467","1","2020-11-15 22:07:28","Does my prediction improve when I use more, but worse classifiers?","107514","<classification><algorithms><prediction>","0","22","1","0",""
"85476","1","2020-11-16 01:55:44","When developing machine learning models, is the size of each class in the test set important?","74855","<classification><cross-validation><class-imbalance>","2","38","1","3",""
"85477","1","2020-11-16 05:22:16","What is the best way to treat datetime in the preprocessing step of machine learning","37510","<machine-learning><pandas><preprocessing><normalization>","0","35","2","0","1"
"85480","1","2020-11-16 08:30:42","Find repeating patterns in data","107348","<machine-learning><pattern-recognition>","2","47","2","0","1"
"85485","1","2020-11-16 09:53:55","Is label-encoded data quantitative or qualitative?","107531","<encoding>","0","24","1","0",""
"85486","1","2020-11-16 09:54:05","What is the difference between GPT blocks and Transformer Decoder blocks?","65131","<deep-learning><transformer><language-model>","0","225","1","1",""
"85488","1","2020-11-16 10:24:29","Encoding Tags for Random Forest","107529","<python><scikit-learn><random-forest><encoding>","1","19","1","1",""
"85490","1","2020-11-16 11:11:51","How to find the initial hyperplane in a Support Vector Machine (SVM)?","107450","<machine-learning><svm>","0","65","1","0",""
"85491","1","2020-11-16 11:12:06","Why does horizontal lines in plt.plot(feature, '.') mean that the data have been properly shuffled?","41692","<visualization><data-analysis>","1","20","1","0",""
"85494","1","2020-11-16 13:21:22","Text Vectorization requires TensorFlow version >=2.1","107268","<neural-network><keras><tensorflow><r><machine-learning-model>","0","28","0","0",""
"85496","1","2020-11-16 13:35:52","Directional Naive Bayes for Python","107543","<classification><naive-bayes-classifier>","0","11","0","1",""
"85497","1","2020-11-16 14:24:01","Binary classification problem on imbalanced data","80328","<machine-learning><neural-network><classification><class-imbalance>","-1","29","1","0",""
"85499","1","2020-11-16 14:59:32","Interpreting MSE in regression Trees","70546","<machine-learning><scikit-learn><decision-trees>","-1","39","1","2",""
"85500","1","2020-11-16 15:54:50","Bagging Base models","107552","<bagging>","0","19","1","0",""
"85503","1","2020-11-16 17:07:19","What if the votes for 2 classes are equal in an ensemble learning technique?","106680","<machine-learning><random-forest><ensemble-modeling><ensemble-learning>","0","26","2","0",""
"85507","1","2020-11-16 18:31:43","Gradient descent does not converge in some runs and converges in other runs in the following simple Keras network","100700","<keras><tensorflow><gradient-descent>","-1","43","3","0",""
"85510","1","2020-11-16 19:00:50","From where does BERT get the tokens it predicts?","88663","<nlp><natural-language-process><bert><language-model><tokenization>","1","52","1","0",""
"85514","1","2020-11-16 20:22:17","Neural Network probabilities problem","106763","<machine-learning><neural-network><logistic-regression><probability>","0","15","0","2",""
"85515","1","2020-11-16 20:28:28","How to choose between different types of feature scaling?","107565","<machine-learning><neural-network><classification><normalization><feature-scaling>","1","53","1","0",""
"85521","1","2020-11-16 22:01:59","What it's the function of batch size in Keras LSTM?","107512","<keras><lstm>","0","11","0","0",""
"85528","1","2020-11-17 00:25:51","Converting a string to a recommendation type string","49781","<machine-learning><natural-language-process><text><text-classification>","0","13","0","5",""
"85532","1","2020-11-17 04:41:26","Why might my validation loss flatten out while my training loss continues to decrease?","107578","<machine-learning><feature-selection><xgboost><multiclass-classification><overfitting>","0","56","1","0",""
"85533","1","2020-11-17 05:41:44","One-hot vector for fixed vocabulary","107581","<one-hot-encoding><bag-of-words>","1","25","1","1",""
"85534","1","2020-11-17 06:24:45","How do we choose which feature(column) should we normalize or scale","65088","<machine-learning><dataset><data-cleaning>","0","36","1","0",""
"85535","1","2020-11-17 06:57:40","Clean up a pandas column using regex","107560","<python><pandas><regex>","0","52","1","1",""
"85536","1","2020-11-17 07:31:04","How would I approach training a model and encoding this categorical data","107003","<machine-learning><regression><categorical-data><encoding>","0","26","1","0","1"
"85537","1","2020-11-17 07:52:05","Stateful LSTM in Deployment","82698","<machine-learning><deep-learning><keras><tensorflow><lstm>","0","36","0","0",""
"85543","1","2020-11-17 11:42:53","Working Behavior of BERT vs Transformers vs Self-Attention+LSTM vs Attention+LSTM on the scientific STEM data classification task?","85786","<machine-learning><deep-learning><lstm><natural-language-process><attention-mechanism>","1","27","1","0",""
"85545","1","2020-11-17 12:20:04","What's the difference between sequence preprocessing and text preprocessing in Keras?","99926","<keras><preprocessing><text><sequence>","1","20","1","0","0"
"85546","1","2020-11-17 13:24:26","When using GridSearchCV with regression tree how to interpret mean_test_score?","70546","<machine-learning><decision-trees><gridsearchcv>","1","62","1","0",""
"85547","1","2020-11-17 13:29:21","Tensorflow V1, tf.global_variables_initializer() got error: InvalidArgumentError: feed a value for placeholder tensor 'X'","107596","<tensorflow><mlp><error-handling>","0","24","0","0",""
"85551","1","2020-11-17 15:18:26","Generate new features from two columns","98535","<python><feature-engineering>","0","22","1","0",""
"85552","1","2020-11-17 15:57:31","Logistic Regression performs better on longer texts","104168","<nlp><logistic-regression>","0","19","0","6",""
"85553","1","2020-11-17 15:58:25","Polynomial Regression Not Overfitting as Expected","107360","<regression><linear-regression>","1","41","1","7","1"
"85554","1","2020-11-17 16:12:20","Pearson Product Moment Correlation vs Cosine Similarity For Encoded Text Comparison","107202","<nlp><encoding><google>","0","11","0","0","1"
"85558","1","2020-11-17 16:48:08","Using Transcoder Model for language to language conversion","107606","<machine-learning><unsupervised-learning><sequence-to-sequence><attention-mechanism>","0","10","0","0",""
"85561","1","2020-11-17 17:23:13","Is padding the right way to allow your model to make prediction with test sequences of shorter lengths?","107612","<deep-learning><keras><tensorflow><rnn><prediction>","0","28","0","2",""
"85565","1","2020-11-17 18:18:46","RMSE is higher for bigger values of target variable - how to decrease","70393","<machine-learning><dataset><random-forest><data-cleaning><rmse>","2","73","2","1",""
"85566","1","2020-11-17 19:34:13","How pre-trained BERT model generates word embeddings for out of vocabulary words?","23710","<nlp><word-embeddings><bert>","2","806","1","0",""
"85572","1","2020-11-17 21:09:17","Size of datasets over years","1409","<dataset><statistics>","1","24","1","0",""
"85578","1","2020-11-18 01:55:07","Help understanding input to biaxial network for generating music","94631","<deep-learning><lstm><rnn><language-model>","0","8","0","0",""
